code,category,name,uri1,uri2,uri3,uri4,uri5,eiri1,eiri2,eiri3,eiri4,eiri5,kei1,kei2,kei3,kei4,kei5,uri2_1,uri2_2,uri2_3,uri2_4,uri2_5,eiri2_1,eiri2_2,eiri2_3,eiri2_4,eiri2_5,kei2_1,kei2_2,kei2_3,kei2_4,kei2_5,dividend
1964,建設・土木,中外炉工業,"37,090","38,090","24,718","26,317","27,977",987,"1,711",390,"1,263","1,309","1,157","1,875",565,"1,493","1,575","17,662","9,557","9,834","9,585","12,609",777,－508,－321,－692,－250,876,－402,－195,－566,－105,70.0
1967,建設・土木,ヤマト,"46,272","51,464","43,767","45,576","44,500","3,062","3,639","3,081","3,677","2,033","3,273","3,846","3,369","3,896","2,517","25,006","20,067","22,281","21,135","20,550","1,930","1,342","1,826","1,011",91,"2,038","1,499","2,006","1,216",367,25.0
1968,建設・土木,太平電業,"101,141","119,459","127,779","126,908","125,774","3,491","9,450","7,400","10,457","14,345","4,013","9,580","8,329","13,125","15,092","52,715","60,394","59,988","59,130","58,081","2,454","4,450","6,599","6,438","3,210","2,491","4,700","8,011","7,797","4,364",120.0
1969,建設・土木,高砂熱学工業,"319,834","320,893","275,181","302,746","338,831","17,219","17,900","12,300","14,383","15,326","18,359","19,286","13,902","15,639","16,685","145,457","117,655","122,275","150,801","164,370","7,630","3,215","2,231","1,555","8,205","8,506","3,730","3,055","2,347","9,256",38.0
1972,建設資材・設備,三晃金属工業,"36,107","33,995","32,239","34,772","39,797","2,880","2,366","2,500","2,425","3,375","2,874","2,366","2,500","2,421","3,366","16,539","15,276","15,845","18,412","20,494","1,122",950,980,"1,238","1,569","1,124",951,979,"1,230","1,569",185.0
1973,システム・ソフトウエア,ＮＥＣネッツエスアイ,"277,949","303,616","339,109","310,334","320,802","12,774","16,245","25,563","23,181","22,751","13,023","15,938","25,493","23,550","22,970","136,270","151,205","140,961","142,686","155,195","4,369","6,732","7,621","4,643","6,224","4,335","6,778","7,889","4,762","6,161",24.5
1975,建設・土木,朝日工業社,"88,979","103,964","70,435","68,820","80,171","3,307","3,661","2,235","2,287","2,697","3,664","3,887","2,486","2,596","3,127","49,529","30,573","28,408","31,388","41,997","2,587",393,43,55,"2,211","2,694",517,227,206,"2,395",40.0
1976,建設・土木,明星工業,"52,810","53,073","50,533","48,389","55,890","7,277","6,442","6,399","5,339","6,830","7,532","6,996","6,742","5,641","7,258","24,032","23,441","22,323","25,722","26,578","2,695","2,426","1,962","2,799","2,722","2,867","2,589","2,167","3,119","2,938",14.0
1979,建設・土木,大気社,"225,402","225,378","202,548","209,261","214,793","14,035","15,439","11,690","9,428","11,556","15,085","15,991","12,287","10,818","13,001","104,973","81,590","92,413","85,779","130,411","7,560","3,191","2,763","3,847","7,427","7,679","3,712","3,558","4,657","8,101",50.0
1980,建設・土木,ダイダン,"155,565","169,229","157,712","162,929","185,961","7,661","9,063","8,754","7,584","8,428","8,057","9,282","9,262","8,095","9,288","78,917","72,734","65,780","82,690","91,306","4,091","5,070","2,768","3,650","3,031","4,230","5,366","3,044","4,330","3,595",55.0
1982,建設・土木,日比谷総合設備,"70,035","75,890","73,119","75,497","83,978","2,048","3,690","3,997","5,662","5,953","3,212","4,239","4,595","6,163","6,617","28,578","31,891","33,291","28,614","33,010",－326,"1,153","3,391",753,976,－155,"1,568","3,699","1,149","1,430",43.0
2001,食品製造,ニップン,"335,399","344,839","288,324","321,317","365,525","11,222","11,101","10,370","11,282","12,288","13,065","12,740","12,659","14,270","14,816","172,253","140,735","157,535","176,488","198,973","5,308","4,192","5,869","5,829","11,035","6,057","5,146","7,362","7,211","12,544",20.0
2002,食品製造,日清製粉グループ本社,"565,343","712,180","679,495","679,736","798,681","26,916","28,852","27,197","29,430","32,831","32,062","31,434","29,886","32,626","33,051","346,518","335,944","325,727","388,742","426,881","14,124","12,356","15,568","15,919","25,511","15,113","13,652","17,425","17,220","26,511",20.0
2003,食品製造,日東富士製粉,"54,900","57,544","56,544","59,340","69,540","4,164","4,568","4,539","4,404","5,299","4,463","4,970","5,027","4,886","5,728","27,951","27,307","28,163","33,127","35,410","2,171","2,145","2,098","2,355","2,347","2,313","2,386","2,332","2,535","2,590",75.0
2004,食品製造,昭和産業,"255,905","254,017","255,997","287,635","335,053","8,443","8,808","7,594","5,564","4,184","9,786","10,160","9,213","6,576","6,525","128,151","124,180","139,914","163,410","175,582","5,056","4,177","2,406","2,317","7,352","5,905","4,970","2,929","3,312","8,558",30.0
2009,食品製造,鳥越製粉,"22,628","22,321","21,870","22,700","24,403","1,287","1,198",736,964,"1,232","1,487","1,423",977,"1,196","1,496","11,234","10,987","11,310","11,980","13,239",606,281,534,641,613,777,457,703,835,834,14.0
2053,食品製造,中部飼料,"186,982","183,428","181,356","193,392","243,476","5,021","6,020","5,387","4,138","1,670","5,353","6,462","5,744","4,564","2,069","90,350","86,785","95,614","115,821","118,680","2,557","2,538","3,006","1,153",680,"2,786","2,745","3,217","1,394",943,17.0
2060,食品製造,フィード・ワン,"212,886","215,050","214,120","243,202","307,911","4,123","5,414","5,672","4,293","1,422","4,466","5,737","6,081","5,067","1,711","106,621","103,013","117,858","144,890","156,645","2,073","2,541","3,404",－99,"2,844","2,297","2,718","3,914",103,"3,171",12.5
2107,食品製造,東洋精糖,"13,677","13,515","12,908","13,403","15,131",948,969,828,646,455,"1,035","1,057",908,723,551,"7,021","6,339","6,663","7,415","8,592",541,425,327,212,501,584,474,375,233,"1,284",40.0
2108,食品製造,日本甜菜製糖,"57,997","57,021","54,792","58,492","65,013","1,577","1,614","1,889","2,229","1,506","2,037","2,085","2,349","2,818","1,993","27,643","24,862","26,197","30,501","32,408","1,191",866,"1,600","1,172","1,229","1,421","1,068","1,882","1,426","1,776",50.0
2109,食品製造,ＤＭ三井製糖ホールディングス,"105,274","113,854","108,887","147,880","163,310","3,742","4,848","3,631","3,630","1,100","10,314","4,982","3,788","3,479","19,058","56,861","53,314","72,198","78,961","84,217","3,078","2,151","2,393","1,137","1,245","3,054","1,727","2,420","1,416","6,187",60.0
2112,食品製造,塩水港精糖,"26,002","25,659","23,686","25,134","27,950","1,010","1,071",982,807,622,"1,090","1,151","1,107",906,731,"12,766","11,792","12,246","13,384","15,566",593,489,454,274,546,554,468,389,244,"1,186",5.0
2117,食品製造,ウェルネオシュガー,"47,829","47,809","43,767","46,062","58,347","3,356","2,858","2,206","2,164","1,606","3,585","3,168","2,430","2,414","1,804","24,156","20,975","22,715","24,601","44,965","1,824","1,086","1,291",724,"2,678","1,993","1,193","1,375",790,"4,202",46.0
2120,インターネットサイト運営,ＬＩＦＵＬＬ,"39,297","35,402","35,857","35,730","36,405","4,184","2,485","－6,644","1,672","1,959","3,626","2,136","－6,857","1,386","1,634","19,599","19,185","17,852","18,040","19,168","1,719","2,438","1,787",522,"1,759","1,538","2,279","1,660",428,"1,612",2.25
2121,インターネットサイト運営,ＭＩＸＩ,"144,032","112,171","119,319","122,030","146,867","41,033","17,147","22,928","17,808","24,820","41,120","16,915","23,019","17,626","18,250","46,835","58,752","54,275","65,734","63,968","3,934","14,050","9,141","11,249","3,811","3,963","13,890","9,094","10,521","3,760",55.0
2124,人材紹介・人材派遣,ジェイエイシーリクルートメント,"23,064","24,170","21,614","24,852","30,435","5,531","6,087","5,138","5,822","7,044","5,568","6,090","5,196","5,813","7,052","12,714","12,039","11,951","14,825","17,249","3,366","3,344","3,298","3,911","4,163","3,369","3,356","3,297","3,925","4,165",22.5
2127,企業向け専門サービス,日本Ｍ＆Ａセンターホールディングス,"28,463","32,009","34,795","40,401","41,315","12,533","14,247","15,336","16,430","15,298","12,533","14,467","15,468","16,864","15,472","17,696","18,363","23,420","20,099","19,171","9,186","9,430","11,548","7,998","6,104","9,245","9,423","11,541","7,972","6,109",11.0
2130,広告,メンバーズ,"8,857","10,607","12,087","14,938","17,662",968,"1,249","1,261","1,876","1,441",968,"1,240","1,248","1,896","1,399","4,899","5,411","6,795","8,213","9,616",350,146,366,288,－551,347,142,364,237,－562,30.0
2139,広告,中広,"7,133","6,936","6,551","7,060","8,517",67,－54,－292,81,189,73,－22,－274,120,172,"3,388","2,991","3,356","3,792","4,587",－91,－341,－60,－8,93,－87,－334,－46,－12,110,10.0
2146,企業向け専門サービス,ＵＴグループ,"101,103","101,191","115,131","156,769","170,631","8,083","8,040","7,163","6,257","8,914","8,166","8,113","7,191","5,954","8,834","51,638","53,045","72,578","84,284","82,203","3,862","3,515","2,271","6,844","5,241","3,897","3,567","2,262","6,777","5,218",24.0
2148,インターネットサイト運営,アイティメディア,"4,703","5,278","6,891","8,092","8,752",881,"1,172","2,022","2,687","2,930",816,"1,068","1,917","2,680","2,923","2,440","3,103","3,711","4,206","3,841",490,869,"1,263","1,392","1,052",354,827,"1,255","1,390","1,056",15.0
2153,不動産・住宅,Ｅ・Ｊホールディングス,"26,172","30,394","34,334","36,668","37,509","1,711","2,984","3,857","4,491","4,462","1,709","3,203","4,054","4,706","4,636","4,589","6,373","7,742","8,493","8,470","－2,185","－1,546","－1,034",－752,"－1,182","－2,169","－1,384",－884,－642,"－1,051",50.0
2154,人材紹介・人材派遣,オープンアップグループ,"81,596","81,755","98,887","148,573","161,689","5,719","4,666","－25,220","10,103","12,760","5,606","4,771","－25,063","10,238","13,103","40,246","40,889","37,563","74,470","80,343","3,087","2,741","2,300","6,350","7,642","3,054","2,718","2,778","6,360","7,607",20.0
2157,レジャー・レジャー施設,コシダカホールディングス,"65,840","43,303","20,791","37,995","54,629","9,507","1,147","－7,628","2,205","7,667","9,562","1,699","－3,092","5,331","7,767","32,582","33,981","12,116","16,533","25,609","4,984","4,880","－2,644",275,"3,525","4,992","5,231","－2,429","2,973","3,683",2.0
2163,人材紹介・人材派遣,アルトナー,"6,331","7,002","7,174","8,102","9,242",785,886,887,"1,010","1,194",794,893,910,"1,032","1,203","3,382","3,654","3,980","4,522","5,006",427,475,566,690,882,432,480,580,691,882,32.0
2168,人材紹介・人材派遣,パソナグループ,"326,984","324,984","334,540","366,096","372,579","9,465","10,577","19,940","22,083","14,377","9,237","10,236","20,379","22,496","15,366","164,692","161,229","164,906","182,486","183,973","3,732","3,901","10,802","11,996","6,733","3,538","3,606","10,854","12,149","7,431",35.0
2169,企業向け専門サービス,ＣＤＳ,"9,155","10,665","7,900","8,371","9,658","1,297","1,559",752,"1,045","1,550","1,288","1,554",968,"1,264","1,568","5,695","4,140","3,693","5,156","4,953",740,490,341,914,787,734,476,514,925,788,32.0
2170,企業向け専門サービス,リンクアンドモチベーション,"39,941","38,191","30,785","32,644","32,776","3,825","2,007",860,"2,066","3,627","3,387","1,904",670,"1,903","3,501","19,134","17,400","16,399","16,766","16,715","1,471",750,"1,503","1,969","2,215","1,426",686,"1,418","1,879","2,190",2.9
2175,人材紹介・人材派遣,エス・エム・エス,"30,836","35,140","35,960","38,899","45,667","4,743","4,935","5,470","6,318","7,279","5,979","6,355","6,653","7,726","8,759","17,628","18,638","19,927","23,334","27,474","2,074","2,949","3,682","4,609","4,701","3,119","3,852","4,700","5,758","5,775",15.0
2180,コンテンツ制作・配信,サニーサイドアップグループ,"14,627","14,094","15,356","16,190","18,956",610,420,519,767,"1,296",718,275,666,"1,284","1,335","7,408","9,358","7,198","8,710","10,828",477,750,298,487,851,568,686,351,899,891,5.0
2181,人材紹介・人材派遣,パーソルホールディングス,"925,818","970,572","950,722","1,060,893","1,223,967","44,111","39,085","25,724","48,143","53,061","43,982","39,361","28,453","49,484","53,693","478,956","465,755","512,847","607,256","654,887","20,116","13,875","26,448","34,092","26,379","20,429","15,339","27,273","33,992","25,982",4.3
2183,バイオ・医薬品関連,リニカル,"11,313","10,935","10,279","11,555","12,516","1,212","1,005",453,"1,085","1,256","1,253",918,588,"1,183","1,283","5,389","4,981","5,522","5,920","6,064",571,185,507,373,421,484,138,496,614,483,14.0
2193,インターネットサイト運営,クックパッド,"11,876","11,753","11,095","10,004","9,086","1,664",306,227,"－2,632","－3,520","1,449",269,210,"－2,595","－3,529","5,786","5,401","5,106","4,566","4,188",456,319,"－1,056","－1,388","－2,645",429,325,"－1,048","－1,339","－2,393",8.0
2196,生活関連サービス,エスクリ,"33,302","31,430","12,941","22,242","24,129","2,191","1,546","－6,401","－1,376",210,"2,123","1,499","－6,684",－458,452,"16,428","3,447","9,980","10,971","11,816","1,234","－3,781","－1,092",－410,－285,"1,210","－3,888",－920,－165,－343,8.0
2198,生活関連サービス,アイ・ケイ・ケイホールディングス,"20,189","8,746","11,530","19,056","21,990","1,931","－3,981","－1,599","1,808","1,955","1,955","－3,524",－610,"2,096","2,005","9,031","7,376","4,293","7,614","9,937",418,－589,"－1,648",－44,277,429,－575,－928,168,304,24.0
2201,食品製造,森永製菓,"205,368","208,878","168,240","181,251","194,373","20,217","21,230","19,176","17,685","15,235","20,767","21,950","19,782","18,247","15,757","106,989","84,937","93,422","98,434","109,608","12,975","11,548","13,188","10,231","14,167","13,535","11,979","13,700","10,498","14,397",100.0
2204,食品製造,中村屋,"38,744","36,121","30,820","33,058","35,554",109,"－1,393","－1,612",－255,－246,264,"－1,226","－1,378",63,－78,"13,204","9,925","10,801","12,161","12,715","－2,251","－3,060","－2,396","－2,343","－2,256","－2,176","－2,894","－2,268","－2,237","－2,180",50.0
2206,食品製造,江崎グリコ,"350,270","288,187","344,048","338,571","303,921","16,746","15,605","18,523","19,307","12,845","19,217","17,002","19,641","21,708","13,646","185,525","165,975","160,300","139,147","153,135","10,774","8,731","9,971","6,877","8,086","11,744","9,671","11,186","7,965","10,229",40.0
2207,食品製造,名糖産業,"23,681","22,995","24,180","21,136","22,727",207,－629,403,350,95,692,279,"1,356","1,233","1,132","10,440","10,962","9,741","10,278","11,290",－508,28,125,65,－58,2,715,679,652,645,13.0
2209,食品製造,井村屋グループ,"45,108","42,309","42,152","42,151","44,685","1,413",359,753,"1,704","1,992","1,562",427,921,"2,075","2,284","20,330","19,819","19,527","21,493","22,979",125,215,625,"1,143","1,104",135,264,749,"1,526","1,378",28.0
2211,食品製造,不二家,"105,241","103,347","99,085","104,751","100,614","2,415","1,837","2,497","4,146","4,334","2,745","2,346","3,036","5,218","5,545","50,348","46,984","50,208","48,599","51,010",519,287,"1,621","2,160",205,661,443,"2,156","2,779",606,30.0
2212,食品製造,山崎製パン,"1,059,442","1,061,152","1,014,741","1,052,972","1,077,009","24,343","24,824","17,438","18,359","22,032","26,629","27,621","19,734","21,382","26,127","524,041","507,826","512,210","528,252","563,944","13,462","9,868","12,223","14,381","20,610","14,783","10,902","13,753","17,111","22,756",25.0
2215,食品製造,第一屋製パン,"25,145","24,751","24,021","23,864","24,390",－571,－557,－462,－633,－669,－438,－507,－354,－523,－554,"12,354","12,115","11,703","11,734","12,804",－214,－123,－247,－165,－4,－169,－60,－190,－171,13,
2217,食品製造,モロゾフ,"29,547","29,523","25,672","27,207","32,505","2,189","1,674",751,"2,012","2,423","2,220","1,708",862,"2,126","2,615","13,927","11,547","12,218","14,568","15,748",744,－134,548,796,834,776,－25,605,984,856,65.0
2220,食品製造,亀田製菓,"100,041","103,808","103,305","85,163","94,992","5,338","5,813","5,620","4,832","3,564","6,573","6,909","6,889","6,068","5,215","48,649","48,898","39,650","46,020","44,067","1,402","1,666","1,263","1,691",854,"1,691","2,151","1,559","2,989","2,144",15.0
